text,label
"Equity Residential : Up Over 9%, on Pace for Largest Percent Increase Since August 2011 --... #EquityResidential… https://t.co/KwqSHHFnt2",1
The Norsk Hydro (OB:NHY) Share Price Is Down 21% So Some Shareholders Are Getting Worried,0
Carmakers brace for crisis as virus wreaks havoc in China https://t.co/bCHzyRdaAl,0
UPDATE 1-California toughens drilling oversight in setback for industry,0
Silver Price Forecast – Silver Markets Continue Forming Support,1
Prothena (NASDAQ:PRTA) Is In A Good Position To Deliver On Growth Plans,1
"Era of ‘stratospheric profits’ for banks is over, Bradesco CE0 says https://t.co/aaPiYhQM8b",0
TJX Q3 sales $10.45 bln vs. $9.83 bln a year ago; FactSet consensus $10.32 bln,1
Why London Has Banned Uber — Again,0
Boeing stock price target raised to $427 from $406 at CFRA,1
AECOM recognized with national award for U.S. Federal small business program excellence,1
"The ‘great rotation’ will arrive in 2020 and bring another strong year for stocks, JP Morgan says https://t.co/3Aw0ecaK9S",1
German Industry Slump Set to Cast Shadow on Economy Through 2020,0
Hanesbrands Q4 EPS 51 cents vs. 41 cents a year ago; FactSet consensus 51 cents,1
RECAP 11/22 -Neg Comments: $BWA - Wolfe $ST - Wolfe $NVDA - Daiwa $STAY - Nomura $CAAP - Oppenheimer $SEDG - Williams Trading,0
Boeing deliveries halved in first eleven months of 2019 https://t.co/aNHnf3f89F https://t.co/LHeC37Q814,0
"Fed Chair Powell: 'no reason' rising wages, job gains can't continue https://t.co/cCUifiy1YG https://t.co/pjXZLMl9Jf",1
OncoSec Medical down 13% despite positive TOVA data in TNBC,0
$HEPA Hepion Pharmaceuticals Successfully Advances to Next Dosing Level in Ongoing Multiple Ascending Dose Clinical Study of CRV431,1
Ad Group Publicis Keeps Guidance in Sign That Worst May Be Over,1
Oil majors cut 2020 spending by 22% after prices slump #CNOOC #Stock #MarketScreener https://t.co/clKmFZv2hP https://t.co/JHMTUiqx0U,0
Why Shares of Take-Two Interactive Are Down Today,0
Ted Baker Chairman David Bernstein and CEO Lindsay Page are quitting after the British retailer slashed its full-year earnings… https://t.co/41jQ6Ni4ME,0
Is Ben & Jerry's misleading consumers? Lawsuit says 'happy cow' representation not quite true,0
"Airbnb business outside U.S., China had $46 million profit in 2018 https://t.co/uYXBfYCfJ8 https://t.co/DxSQCWIClc",1
Upgrades 11/25: $ARWR $CACI $CF $DECK $DKS $ENR $EQM $ETRN $FE $HAS $HLX $JD $KIM $LYFT $NTR $NVDA $ORAN $PROS $SNAP $WEN $WING $WRI $ZS,1
"Global shares gain, oil rises, but caution lingers on U.S.-China deal",1
$CE - Celanese Q4 profits almost halved https://t.co/YtgFEn6qWT,0
$CNK - Cinemark Holdings (CNK) Presents At Southwest Ideas Investor Conference - Slideshow. Get more updates here:… https://t.co/vdvcgOsGLP,1
Intelsat downgraded to underweight from neutral at J.P. Morgan,0
United joins Delta and American in suspending flights between the U.S. and mainland China. United's flight suspensi... https://t.co/5ZtcJXzf7O,0
Tyson Foods Q1 international/other sales rose 220% to $498 mln,1
"Canada Goose Holdings EPS beats by C$0.01, beats on revenue",1
Equity Lifestyle Properties upgraded to outperform at BMO Capital,1
Trucking companies failing at nearly triple the rate of 2018,0
Coty +5% after striking Kylie Jenner deal,1
Oppenheimer cuts estimates on Yum China,0
"$SEAC - SeaChange EPS misses by $0.05, misses on revenue https://t.co/J4uKTQ7uUy",0
$PAC - Grupo Aeroportuario Del Pacifico reports 10.1% rise in November traffic https://t.co/1tr3oiR6mE,1
Genpact beat estimates in Q4,1
"$SUMRX: European Markets Update: DAX -0.3%, FTSE -0.2%, CAC -0.4% https://t.co/UDYYOri06l",0
$CORV - FDA advisory committee thumbs down on Correvio's Brinavess for AF https://t.co/vLfvDUDw9v,0
New lawsuit seeks to pin blame for 737 MAX on Boeing's board,0
$GBT: Cantor Fitzgerald resumes at Overweight,1
"Hedge Funds Are Selling Greif, Inc. (GEF)",0
Crude heads for weekly advance as coronavirus worries recede https://t.co/ajuzuzXNQt,1
The Dow has rallied 6% today as investors react to early signs that lockdowns in the U.S. and Europe may be helping… https://t.co/W7UUwREpdJ,1
The ServiceSource International (NASDAQ:SREV) Share Price Is Down 71% So Some Shareholders Are Rather Upset,0
$WYNN strong clearing 21 MA and trying to get back over 200 MA,1
WeWork sues SoftBank over withdrawal of $3 billion tender offer https://t.co/Zifk6BgyyP,0
China's Hebei province imposes total ban on P2P platforms,0
Precious Metals' Golden Year To Continue. Continue reading: https://t.co/4eI69q6pDv #finance #trading #business,1
$EDNT volume is picking up. Watch the break of $2 for a nice move to the upside.,1
$CHFS big buyers here. Might bounce before the close.,1
Hedge Funds Have Never Been More Bullish On Agile Therapeutics Inc (AGRX),1
Hedge Funds Are Piling Into Dr. Reddy’s Laboratories Limited  (RDY),1
Vista Outdoor Beats Estimates on Improving Firearms Market,1
"This S&P 500 comeback stock could ride higher from here, traders agree (via @TradingNation) https://t.co/iEIpL6j4SD",1
"Why I'm Cutting Netflix -- and Millions of Americans Might, Too",0
$KL (-10.8% pre) Kirkland Lake Gold (KL) to Acquire Detour Gold (DRGDF) in Stock Deal Valued at C$4.9 Billion - SI  https://t.co/c0Lo8LtbaY,0
POLL-U.S. housing outlook improves but not breaking new ground - Nasdaq,1
"Nat gas prices plunge on milder weather, ample supplies",0
"India Online Test Preparation Markets, 2020-2024: Anticipated to Witness a Massive Growth of 39% CAGR -… https://t.co/c6dbdTOIBi",1
Catalyst Biosciences up 13% premarket on positive FIX data,1
"TWTR, ZNGA among premarket gainers",1
$AKCA (+1.0% pre) Akcea and Ionis $IONS launch late-stage AKCEA-TTR-LRx study - SA https://t.co/2uyAbK08j0,1
"Japanese companies prepare to close retail stores, restaurants, movie theaters and offices, after the government de… https://t.co/bda0Cq7VAf",0
Why Shares of PPG Industries Fell in January,0
MorphoSys up 7% on advancement of tafasitamab in DLBCL,1
Hedge Funds Are Warming Up To Canadian Imperial Bank of Commerce (CM),1
Mexico’s Economy Suffered Slight Recession in First Half,0
$JD: Barclays ups to Overweight,1
U.S. stocks finish lower as trade deadline looms https://t.co/Bkr4aklXkb,0
"Dec. gold settles at $1,471.90/oz, up $3.40, or 0.2%",1
$LMNX (+10.8% pre) Luminex Corporation Pre-Release of 1st Quarter Revenue - P&T  https://t.co/pKKqm9kU8k,1
$ENDV - Endonovo up 35% on SofPulse collaboration https://t.co/rawjiFBbti,1
Benitec Biopharma up 87% on potential U.S. domicile,1
$BA - 737 MAX crisis claims job of Boeing's top communications official https://t.co/FwntvthN9F,0
Falling Oil Prices An Economic Warning Sign | Zero Hedge https://t.co/M57og3233p,0
Hawkish FOMC sends dollar lower.,0
"Highlight: “We’ve see again and again that Tesla can’t live up to Elon Musk’s promises,"" @NewConstructs Investment… https://t.co/9BX4enQaL2",0
Mild weather boosts U.S. job growth; unemployment rate rises,1
Macy's discloses data hack,0
$AMC $CNWGY $CNK - DOJ files motion to roll back movie distribution rules https://t.co/kcMPj68GCL,1
If You Had Bought Stoneridge (NYSE:SRI) Shares Five Years Ago You'd Have Made 159%,1
Signal Says Bank of America Stock Isn’t Done Climbing,1
China EV startup Byton receives California distributor license,1
Oil Bankruptcies Are Reaching Worrying Levels,0
$DKS - Dick's Sporting Goods +2% after BAML upgrade https://t.co/e8IUnAUiuk,1
Intellia up 5% on new data from CRSPR/Cas9 programs,1
Buckle posts strong comp for January,1
"Macerich FFO in-line, beats on revenue",1
Forex Reserves Soar $2.3 Billion To Touch All-Time High Of $453 Billion,1
New for subscribers:  Morgan Stanley adds Amazon to its list of favorite stocks. Here are the rest... https://t.co/QbgS6IQXRt,1
"Hedge Funds Are Crazy About Assertio Therapeutics, Inc. (ASRT)",1
"Asia shares bounce, hope for best on U.S.-China trade https://t.co/MLGjF0fTaW https://t.co/FwYANnYwHi",1
"Nasdaq-100 futures gain 28 points, or 0.3%",1
"Oil is down, gold is up. Rates are flashing warnings. But someone forgot to tell stocks https://t.co/7ymiUQWP3f",0
"$PPLT $PLTM $PTM - Palladium roars to record $1,900/oz. on South Africa power cuts https://t.co/J7V4TpvteI",1
$TALKX: Market Briefing: Broad-based relief rally https://t.co/DLjdffSfKK,1
$ADXS Yes SIR !!!!!!!!!! New HOD !!!! $EARS wants higher. Looking good for next week.,1
‘Judge Judy’ $47 million salary case closed but second lawsuit looms,0
S&P 500 Coasts Into Thanksgiving Week. Follow this and any other stock on Seeking Alpha! https://t.co/zbPZqShZzV #finance #markets #trading,1
Altria stock price target raised to $54 from $50 at Stifel Nicolaus,1
$WWE - WWE -3.1% amid two-notch cut at Wells Fargo https://t.co/bXmi4CknQL,0
TailDex up 8% and above 12.00. https://t.co/mDoD4jRfQy,1
$SUMRX: Overnight Summary -- World markets rise following positive trade talk commentary over the weekend https://t.co/cRGN5PEIgX,1
Janet Yellen says second-quarter GDP could decline by 30% and unemployment is already at 12%-13% https://t.co/9d7jmffI3B,0
"Nifty, Sensex rise; Reliance, PSU energy stocks gain",1
Inside the PBOC’s struggle to balance China’s growth and debt https://t.co/gTlQQ5Ry0P,0
Pinterest Stock Soars 17% on Earnings Beat and Rosy Outlook,1
Power Financial soars 9.9% after restructuring announced,1
$XLNX - Mizuho cuts XLNX target on near-term headwinds https://t.co/hsWCvJb1Ct,0
Brasileiro S A Petrobras : Petrobras on new oil discovery in Campos Basin  #Stock #MarketScreener… https://t.co/z4Cv2zQSqv,1
Nvidia stock climbs after Morgan Stanley turns bullish,1
Voyager Therapeutics started at outperform with $26 stock price target at Oppenheimer,1
$RNG - Evercore starts RingCentral at Outperform https://t.co/rfNcO3sw2k,1
$AL - Remain Cautiously Optimistic On Air Lease Even After Major Correction. https://t.co/wpWKVA1RWd #finance #stocks #business,1
Qualcomm Shares Dip Even After Q1 Earnings Beat Over China Coronavirus Outlook,0
SHAREHOLDER INVESTIGATION: Halper Sadeh LLP Investigates Whether The Sale Of These Companies Is Fair To Shareholder… https://t.co/SPKfERlLfU,0
Delta and American airlines halt flights to China in response to coronavirus https://t.co/XtxOndVRIg,0
Global Logistics Company Agility Reports Over $1.32 Billion Third Quarter Revenues,1
"Newspaper fights Warner Bros, 'Richard Jewell' over depiction of reporter trading sex for a scoop https://t.co/DYG3hz2Kst",0
"$MYSZ Holding overnight. I increased my position today. Im hoping we might get some news, but chart also looks primed for a bounce.",1
$PEP - PepsiCo: It's A Better Dividend Play Today Than You Think. Subscribe to Seeking Alpha for more:… https://t.co/4YwbDuC6X8,1
Wall Street rises modestly #S&P500 #economy #MarketScreener https://t.co/plAvxK3IRu https://t.co/RSZSZDTvvz,1
Sanofi eyes more growth this year as it narrows focus,1
$MRNA - Why Moderna's Prospects Still Look Great. https://t.co/L9PbB1tZPA #business #trading #investing,1
"Earnings Update: electroCore, Inc. Just Reported And Analysts Are Trimming Their Forecasts",0
$MCIG - MCig up 9% on CBD distribution deals https://t.co/WV5yrJFdyD,1
$IHG $PK $MAR - Hotels stocks gain as peak pandemic seems near https://t.co/G4f03xNzNl,1
Burger King faces class action over Impossible Whooper,0
Capital Southwest initiated at outperform at Raymond James with $23.50 price target,1
$JEC - Jacobs Engineering: The Transition Shows Positive Signs. Sign up for updates on Seeking Alpha!… https://t.co/YdE2K75xyw,1
Why Tiffany Stock Just Popped 6%,1
$APA - Apache: Recently Slashed Dividend May Never Stage A Comeback. https://t.co/bVEPm79fIY #economy #markets #stocks,0
"Another week, another VIX record short. https://t.co/bXYqoCmq26",1
Stocks climb to record high on China deal optimism https://t.co/GY4gNyoRQg https://t.co/xysKixvIfh,1
Home Depot 3Q sales miss expectations,0
AT&T $T says 'it has a strong cash position' and will continue to pay a quarterly dividend.  https://t.co/VjFTjHqash,1
Snap shares jump 1.8% after JMP upgrades to outperform on upbeat expectations for user growth,1
RECAP 4/7 +Pos Comments: $CLDR + Craig Hallum $XOM + CFRA $BTI + MS,1
"S&P 500 down fractionally, about 2 points, at close",0
$HNHAF $HNHPD $AAPL - Trendforce cuts iPhone estimate after Foxconn delay https://t.co/rlnEwzlzzS,0
U.S. exports to China to nearly double in 'totally done' trade deal: Lighthizer,1
Oil slides as Russia reportedly may not seek deeper cuts at OPEC meeting,0
$CLR - Continental Resources: Still Going Strong. https://t.co/naXlXnnaSp #stocks #business #trading,1
Grubhub gains a bear on margin view,0
Turkish Lira Slides Past 6 Per Dollar to an Eight-Month Low,0
Iranian Strike on U.S. Forces Roils Markets #index #MarketScreener https://t.co/fU5DTtl5Q5 https://t.co/JQHmnd54oH,0
New drugs contribute to AbbVie's upbeat 2020 view; shares hit year-high,1
'Merge Magic!' helps Zynga top bookings estimates,1
EUR/USD Weekly Price Forecast – Euro Slams Into Major Resistance,0
Hedge Funds Are Buying Tenneco Inc (TEN),1
Extreme Networks +3% after $100M buyback,1
Baird likes drug wholesalers in premarket analyst action,1
"Workday added to Goldman's conviction list, stock gains",1
Stocks bounce up after China confirms trade deal with U.S.,1
SunTrust latest to trim Nielsen target,0
Wynn Resorts bounces back from Friday's weakness (WYNN) https://t.co/l1sx6yVk0i  $WYNN,1
AT&T is raising its quarterly dividend to 52 cents a share,1
Gold hits 4-month high after U.S. strike kills key Iran military leader https://t.co/zWPGVNbFHn,1
French regulator ends probe into supermarket Casino and short-seller Muddy Waters,1
Australian Market Notably Lower - Nasdaq,0
Commodity Chaos Deepens as China LNG Buyer Invokes Force Majeure,0
"$CMP - Compass Minerals EPS misses by $0.12, misses on revenue https://t.co/dU4csQyvQt",0
Hedge Funds Are Crazy About Cincinnati Bell Inc. (CBB),1
"LRAD EPS misses by $0.01, misses on revenue",0
Amazon's market value tops $1 trillion following the company's strong earnings report  https://t.co/AhgLGqh4nl,1
Credit Suisse faces £68m lawsuit from banker arrested in Romania https://t.co/fHtmKazqwv,0
US stocks remain near session highs in the early afternoon. Apparently nothing can derail the positive market senti… https://t.co/GUCGLVC6UD,1
Crypto Market Losing Hope,0
"""We Totally Failed As A Business"": Unicorn Scooter Impales Investors After Company Goes Hooves-Up https://t.co/otp1fQAFgj",0
$CBAY (-76.9% pre) CymaBay Therapeutics Halts Clinical Development of Seladelpar - GN https://t.co/GZdaOP9sfB,0
Tyson Foods Q1 EPS $1.52 vs. $1.50 a year ago,1
FDA OKs Tandem's Control-IQ; shares up 1%,1
"Dow adds over 1,600 points as investors hope coronavirus cases have peaked https://t.co/fXwSUpuj54",1
JUST RELEASED: Oil Price Dynamics Report Oil prices fell over the past three weeks owing to decreased demand and… https://t.co/mU3jLoEi1M,0
$LSCC - Lattice Semiconductor Delivering Early On Several Key Promises. Continue reading: https://t.co/PRfw240aHF… https://t.co/cycgxtrJLm,1
Alio Gold Settles Arbitration With Maverix Metals  https://t.co/DA3DrYrybW,1
Canada’s trade deficit of goods narrowed in October and came in slightly ahead of expectations https://t.co/9AkmEkES7u,1
Hedge Funds Have Never Been Less Bullish On Southwestern Energy Company (SWN),0
$MATW - Matthews International Corp: Weak Growth And High Debt To Weigh On Sentiment. https://t.co/Cks6a2qvFE #markets #finance #trading,0
"Acceleron Pharma : , Bristol-Myers Shares Up After New FDA Nod for Reblozyl #AcceleronPharma #Stock #MarketScreener… https://t.co/68mCkxdnn4",1
"CuriosityStream, a streaming service devoted to science and nature has quietly amassed 10 million subscribers, more… https://t.co/bh8ZZdSJWv",1
Berry Petroleum downgraded to underweight from sector weight at KeyBanc Capital,0
